HHI,average_first_publish_to_top10_days,decay_floor,diversity_factor,gini,n_genes_final,n_seasons_completed,run_idx,seed,shannon_diversity,top10_newcomer_rate,top10_share,total_battles
1.0690350149062113,9000.0,0.05,0.9999945185420658,0.13683569087724184,10423.0,100.0,15,1415,9.161054233479435,0.0,0.0011182640797728894,8203976.0
1.0661672815111032,9000.0,0.05,0.9999945471481597,0.13612936241514068,10448.0,100.0,16,1416,9.163662407047461,0.0,0.0011144675151684136,8219587.0
1.0499623935965496,9000.0,0.05,0.9999946845296397,0.13415501642205388,10597.0,100.0,17,1417,9.178281520887866,0.0,0.0010959004104581108,8375588.0
1.0542534105422035,9000.0,0.05,0.99999464874821,0.1351074862759757,10557.0,100.0,18,1418,9.174515878862694,0.0,0.0011015552742867265,8312288.0
1.0609977117094385,9000.0,0.05,0.9999946004000763,0.13589902063417886,10493.0,100.0,19,1419,9.168384694969612,0.0,0.0011095152825121859,8265089.0
1.0619018819943076,9000.0,0.05,0.9999945824522501,0.13584929069141352,10487.0,100.0,20,1420,9.167541835396998,0.0,0.0011099580697869122,8285855.0
1.0641393401224035,9000.0,0.05,0.9999945799417458,0.13524188860576464,10463.0,100.0,21,1421,9.165126332165624,0.0,0.0011115282626152393,8212629.0
1.0495476314972079,9000.0,0.05,0.999994656338721,0.13553339044883905,10608.0,100.0,22,1422,9.17900822132222,0.0,0.0010968473135857394,8316209.0
1.0768475754380065,9000.0,0.05,0.9999945129749355,0.13579428916092007,10340.0,100.0,23,1423,9.153530642409729,0.0,0.0011256952119130565,8138505.0
1.045689193500181,9000.0,0.05,0.9999946898488363,0.13506831342938155,10644.0,100.0,24,1424,9.182528728431073,0.0,0.0010924684155485134,8349630.0
1.049030461567947,9000.0,0.05,0.9999947088768918,0.1342607758016473,10602.0,100.0,25,1425,9.179079542774067,0.0,0.0010957237434309007,8267722.0
1.0699583064759557,9000.0,0.05,0.9999945738490013,0.13494909557587856,10401.0,100.0,26,1426,9.15972341789737,0.0,0.0011178432639767882,8247666.0
1.0762630161241995,9000.0,0.05,0.9999945281789197,0.13458615799012738,10343.0,100.0,27,1427,9.153682486230913,0.0,0.0011233717742382277,8209106.0
1.0386062998713328,9000.0,0.05,0.9999946935699934,0.13598462303008355,10724.0,100.0,28,1428,9.189552332111692,0.0,0.0010855993427739542,8432215.0
