HHI,alpha,average_first_publish_to_top10_days,diversity_factor,gini,n_genes_final,n_seasons_completed,run_idx,seed,shannon_diversity,top10_newcomer_rate,top10_share,total_battles
1.0458721744103663,0.1,9000.0,0.9999989396697826,0.13477466623622925,10640.0,100.0,44,144,9.182270564320207,0.0,0.0010924647807925574,8386278.0
1.0784032919742799,0.1,9000.0,0.9999989020234559,0.13473911859129067,10324.0,100.0,45,145,9.151618788145957,0.0,0.001125660274487402,8188833.0
1.0619532623593315,0.1,9000.0,0.9999989159742444,0.13636885027608034,10487.0,100.0,46,146,9.167827521478225,0.0,0.0011108232382470021,8193537.0
1.062316837392108,0.1,9000.0,0.9999989269101913,0.13446147009879877,10471.0,100.0,47,147,9.166629188754285,0.0,0.0011097177279945118,8256155.0
1.0735814778034958,0.1,9000.0,0.9999989044868195,0.1360742558062171,10373.0,100.0,48,148,9.156630726876513,0.0,0.0011225350712255324,8134494.0
1.0691224229485445,0.1,9000.0,0.9999989111241061,0.1350504617376926,10414.0,100.0,49,149,9.160306348148781,0.0,0.0011164513574412,8225295.0
1.067724552621506,0.1,9000.0,0.999998914971236,0.13528758257416756,10425.0,100.0,50,150,9.161856498958205,0.0,0.0011157748633873344,8219420.0
1.0532278026479214,0.1,9000.0,0.9999989167308416,0.13675848797495124,10583.0,100.0,51,151,9.175906446173178,0.0,0.0011010965657570731,8294156.0
1.0586747547465811,0.1,9000.0,0.9999989224638945,0.13524290469353833,10516.0,100.0,52,152,9.17025511459879,0.0,0.0011059756801641374,8268740.0
1.040739141247093,0.1,9000.0,0.9999989435427411,0.13527744548877563,10694.0,100.0,53,153,9.187487988413638,0.0,0.0010877323174867766,8360961.0
1.0468707249298477,0.1,9000.0,0.9999989402960057,0.13491610387992162,10628.0,100.0,54,154,9.181443426724957,0.0,0.001093994720337639,8357317.0
1.0385557301772976,0.1,9000.0,0.9999989400871898,0.1358887543982556,10723.0,100.0,55,155,9.189980043261933,0.0,0.0010855692835383473,8455441.0
1.0304367221020243,0.1,9000.0,0.999998958221284,0.1351258775591187,10796.0,100.0,56,156,9.197486838302977,0.0,0.0010773664478659383,8428670.0
1.0618488921764289,0.1,9000.0,0.9999989161087772,0.13590496333092486,10488.0,100.0,57,157,9.167294431572422,0.0,0.0011099477839353821,8232407.0
1.056055801191016,0.1,9000.0,0.9999989081335402,0.13782396821680304,10561.0,100.0,58,158,9.173743157087083,0.0,0.0011049728609914106,8233288.0
1.0524531575003568,0.1,9000.0,0.9999989396825298,0.1341548315121318,10566.0,100.0,59,159,9.176159408118046,0.0,0.0010993086215371015,8326531.0
1.054670297152587,0.1,9000.0,0.9999989336610495,0.13507114750554267,10548.0,100.0,60,160,9.17413120608427,0.0,0.0011026146465308387,8301039.0
1.0759079844571968,0.1,9000.0,0.9999989119894895,0.13482431516303345,10340.0,100.0,61,161,9.15436145032273,0.0,0.0011243414073124666,8101714.0
1.0692893882557566,0.1,9000.0,0.9999989149904236,0.13550405625465528,10408.0,100.0,62,162,9.160570256510212,0.0,0.001118020717830442,8088279.0
1.0616395054645562,0.1,9000.0,0.999998923661139,0.13494012853048276,10482.0,100.0,63,163,9.167431328571451,0.0,0.001109201122529714,8254881.0
1.0589278868545127,0.1,9000.0,0.9999989208367507,0.1366769712907603,10515.0,100.0,64,164,9.170573215038008,0.0,0.0011084845193897045,8168382.0
1.0757813582035798,0.1,9000.0,0.9999989085811143,0.1349955621809093,10345.0,100.0,65,165,9.154327470323853,0.0,0.0011239485336026714,8126391.0
1.0481176858788759,0.1,9000.0,0.9999989429009424,0.13379463862053287,10611.0,100.0,66,166,9.179889861910777,0.0,0.001094015593238068,8321509.0
1.0622079342756625,0.1,9000.0,0.9999989116088736,0.1366932061010382,10489.0,100.0,67,167,9.167391754735482,0.0,0.0011110051970230313,8170278.0
1.0747174642381323,0.1,9000.0,0.9999989042922355,0.13560965602224076,10361.0,100.0,68,168,9.155362949721269,0.0,0.0011230807058039674,8176975.0
1.0616890362832736,0.1,9000.0,0.999998919526235,0.13490563172931075,10486.0,100.0,69,169,9.167263695877667,0.0,0.0011085578227651087,8266734.0
