HHI,alpha,diversity_factor,gini,n_genes_final,n_seasons_completed,run_idx,seed,shannon_diversity,top10_newcomer_rate,top10_share,total_battles
2.1164167293248433,0.7,0.9999850797648401,0.13390392197170833,5254.0,100.0,44,3244,8.477147940113126,0.0,0.0022099959352754215,4151991.0
2.1253571647981535,0.7,0.9999849119076566,0.13507239795106746,5236.0,100.0,45,3245,8.47338248702989,0.0,0.0022209451265060914,4068154.0
2.1118393263638917,0.7,0.9999851471016952,0.1338914818137411,5264.0,100.0,46,3246,8.479462711342046,0.0,0.002205931360800992,4146454.0
2.1669419243532837,0.7,0.9999845507893231,0.13578387253113544,5138.0,100.0,47,3247,8.454426306046452,0.0,0.002265399878676194,3984563.0
2.1771322852519357,0.7,0.9999846107912294,0.13444147081617752,5109.0,100.0,48,3248,8.449309857061289,0.0,0.0022743148631497122,3987306.0
2.128491687675311,0.7,0.9999849483095034,0.1349788683854998,5226.0,100.0,49,3249,8.472010169396638,0.0,0.002225213212814286,4060003.0
2.143798781466542,0.9,0.9999802311168458,0.13702497614579662,5197.0,100.0,0,4200,8.46519871193738,0.0,0.002243522309291179,4000661.0
2.1701846668719265,0.9,0.9999803235465223,0.13419547597975168,5124.0,100.0,1,4201,8.452280794261245,0.0,0.0022670414112931758,3987829.0
2.0961168921271454,0.9,0.9999805823625568,0.13709126824464354,5318.0,100.0,2,4202,8.487859330728327,0.0,0.00219227142926777,4151004.0
2.1421869682324184,0.9,0.9999804762506952,0.1342953506736156,5194.0,100.0,3,4203,8.465101202937054,0.0,0.002236408164054662,4057994.0
2.1536137776781956,0.9,0.9999803532470355,0.13619260887351942,5167.0,100.0,4,4204,8.460827018384933,0.0,0.002254549772761195,4046403.0
2.165365055936393,0.9,0.9999800063583543,0.1367370424767881,5146.0,100.0,5,4205,8.455402174350944,0.0,0.002264606609453513,3964777.0
2.1268841485594194,0.9,0.9999805950454398,0.13479443154569368,5232.0,100.0,6,4206,8.472434378155887,0.0,0.002221784941029606,4091029.0
2.1339031400481168,0.9,0.9999805902829426,0.13483339138979694,5213.0,100.0,7,4207,8.469622965675521,0.0,0.0022302157393220873,4060325.0
2.1612621571373856,0.9,0.9999803077339168,0.1343455324508194,5148.0,100.0,8,4208,8.456553968275356,0.0,0.002256550192047536,4049501.0
2.1317107364520695,0.9,0.9999804900359462,0.13516576390717847,5222.0,100.0,9,4209,8.470586850387235,0.0,0.0022270034631211885,4078211.0
2.1441873296984513,0.9,0.9999802294753279,0.13668751780908908,5196.0,100.0,10,4210,8.465112538657792,0.0,0.0022427732404184672,4018002.0
2.1620933198394336,0.9,0.9999803688832462,0.13430899881508707,5144.0,100.0,11,4211,8.455924344984627,0.0,0.002258512955789155,4002185.0
2.1743485529630866,0.9,0.9999799144447896,0.13633408006814624,5125.0,100.0,12,4212,8.450941036730319,0.0,0.002272433459555526,4010237.0
2.1425040640707644,0.9,0.9999802810332998,0.13594749365494874,5199.0,100.0,13,4213,8.465621043869156,0.0,0.0022390484607701707,4061648.0
2.157581819126039,0.9,0.9999801985869056,0.13555579445649912,5161.0,100.0,14,4214,8.458454300339321,0.0,0.0022544630449376113,4010830.0
2.1467585937385754,0.9,0.9999806338215942,0.13395633634355594,5177.0,100.0,15,4215,8.463131003000353,0.0,0.0022434315856346377,4033749.0
2.137207787415355,0.9,0.9999803259372524,0.13622960172173681,5212.0,100.0,16,4216,8.468238317891153,0.0,0.0022344528704566287,4022151.0
2.1476153510398155,0.9,0.9999802884229428,0.13639770981192828,5185.0,100.0,17,4217,8.463388218553453,0.0,0.002246922050310056,4050623.0
2.087067939523193,0.9,0.9999807627338893,0.13634058281182004,5338.0,100.0,18,4218,8.492061946558465,0.0,0.0021819367882054738,4124218.0
2.1830099625030495,0.9,0.9999800996326101,0.13468933186782625,5097.0,100.0,19,4219,8.446702970135872,0.0,0.0022802814345961567,3926337.0
2.1552885952399183,0.9,0.9999801687740835,0.13622776806602785,5168.0,100.0,20,4220,8.459845429505696,0.0,0.0022534527730041195,4006788.0
2.167376347325483,0.9,0.9999800635757385,0.13696972976581986,5139.0,100.0,21,4221,8.454363875468085,0.0,0.002268858298408384,3970393.0
2.171327076918841,0.9,0.99998001524172,0.13618487403616159,5130.0,100.0,22,4222,8.452666024776509,0.0,0.00226997048828089,4015697.0
2.2044919793383935,0.9,0.9999795979926461,0.13660050541223204,5056.0,100.0,23,4223,8.437173286723253,0.0,0.0023042257509088403,3970707.0
2.1023917821010527,0.9,0.9999807848673583,0.13495218804157075,5294.0,100.0,24,4224,8.484069286963358,0.0,0.002196128892933822,4127181.0
2.1659570176818947,0.9,0.9999802936547928,0.13485594442151125,5136.0,100.0,25,4225,8.45432430683846,0.0,0.002263757129194248,4050803.0
2.1595213187197113,0.9,0.9999802947761797,0.13391783349522254,5153.0,100.0,26,4226,8.457049879838875,0.0,0.002252792156935191,4047217.0
2.143045957071887,0.9,0.9999802988842296,0.13507671064509214,5197.0,100.0,27,4227,8.465144409569081,0.0,0.0022370383815340285,4059526.0
2.172794603928045,0.9,0.9999801228972156,0.13571049171162636,5123.0,100.0,28,4228,8.451703915356369,0.0,0.00227200721028758,4008487.0
2.170790620869454,0.9,0.9999801662059669,0.13504003446907856,5127.0,100.0,29,4229,8.452098360742463,0.0,0.002267999631193096,4000172.0
2.122328176468432,0.9,0.9999803499914123,0.13778659161629167,5252.0,100.0,30,4230,8.475372283888632,0.0,0.0022222988447742793,4046102.0
2.1290472434096377,0.9,0.9999803674517846,0.13599832596139894,5233.0,100.0,31,4231,8.471849436877589,0.0,0.0022244910875517804,4078265.0
2.188221614270975,0.9,0.999979873366865,0.1364748884894123,5090.0,100.0,32,4232,8.444793575972854,0.0,0.002288947593931084,3949333.0
2.1437757530988777,0.9,0.9999802998719005,0.13599071944039598,5195.0,100.0,33,4233,8.464892219794876,0.0,0.002241092220472072,4059234.0
2.184560710497333,0.9,0.9999803420002376,0.1332676499415523,5086.0,100.0,34,4234,8.445494864608865,0.0,0.0022813804102067388,3993529.0
2.144761584373884,0.9,0.9999802444901159,0.13646640694400256,5194.0,100.0,35,4235,8.464610034865379,0.0,0.002242969168519514,4029598.0
2.054870874971411,0.9,0.9999813552743889,0.13442971764649272,5412.0,100.0,36,4236,8.506730172890975,0.0,0.002147133246062622,4233888.0
2.1649231104926017,0.9,0.9999802503323072,0.13496091648385178,5140.0,100.0,37,4237,8.454748570907714,0.0,0.002262104364718639,4017377.0
2.146687551929428,0.9,0.9999801378784364,0.1365983553447332,5192.0,100.0,38,4238,8.46359164377425,0.0,0.0022439120474017577,4080490.0
2.170483002450603,0.9,0.9999800570255257,0.13646219910591376,5131.0,100.0,39,4239,8.45284132031404,0.0,0.0022707077180166377,3966105.0
2.105403288459058,0.9,0.9999807389035763,0.13493335609079748,5287.0,100.0,40,4240,8.4829940089353,0.0,0.002198865190243476,4135342.0
2.1577133815541516,0.9,0.9999803220281809,0.1346109060391701,5157.0,100.0,41,4241,8.457981650340352,0.0,0.002253453680558921,4072137.0
2.156957689616355,0.9,0.9999802209812806,0.1353260731940348,5162.0,100.0,42,4242,8.458814569751215,0.0,0.0022532576940712157,4053699.0
2.1638213477575357,0.9,0.9999803495104658,0.13483771315895351,5140.0,100.0,43,4243,8.455568385135027,0.0,0.00226204785960662,4017980.0
2.1353136045512575,0.9,0.9999803640018735,0.1365409896150721,5216.0,100.0,44,4244,8.46905157231535,0.0,0.002233909445244711,4065941.0
2.1276954475574343,0.9,0.999980357752573,0.1365110487459089,5237.0,100.0,45,4245,8.472734010325055,0.0,0.002224517534881034,4049102.0
2.134500200506904,0.9,0.9999803710761291,0.1365865490902097,5218.0,100.0,46,4246,8.469704185771674,0.0,0.0022332080461276104,4039612.0
2.1814946792138685,0.9,0.9999801667644868,0.13515717030619678,5099.0,100.0,47,4247,8.447183864291569,0.0,0.002281313169670929,3975167.0
2.0956657208887086,0.9,0.9999809418625832,0.13396079902595595,5308.0,100.0,48,4248,8.48741761057049,0.0,0.0021873896179459215,4131305.0
2.1506093001848416,0.9,0.9999803880074882,0.13561386204570025,5174.0,100.0,49,4249,8.461684014047895,0.0,0.0022495679709581343,3992268.0
