HHI,average_first_publish_to_top10_days,diversity_factor,gini,n_genes_final,n_seasons_completed,run_idx,season_length_days,seed,shannon_diversity,top10_newcomer_rate,top10_share,total_battles
5.915274923489023,3000.0,0.9999683500427404,0.15841047177171164,1893.0,100.0,19,30,319,7.459916967900475,0.0,0.006378374719259741,511463.0
6.200888545092712,3000.0,0.9999666382696054,0.15775269377087278,1807.0,100.0,20,30,320,7.412402398956037,0.0,0.0066700925817756935,504240.0
5.958990266042957,3000.0,0.9999679903950859,0.15830074603816371,1880.0,100.0,21,30,321,7.4520976838689785,0.0,0.006419244951095689,524900.0
5.974058037314687,3000.0,0.999967946155967,0.15812851952143417,1875.0,100.0,22,30,322,7.449665090285205,0.0,0.006434518185169429,521153.0
6.1697841876800465,3000.0,0.9999669741431624,0.1588394705329272,1815.0,100.0,23,30,323,7.417549831555181,0.0,0.006658410764073233,494451.0
5.930330413011949,3000.0,0.9999688592469878,0.15352083991528717,1884.0,100.0,24,30,324,7.455590493977765,0.0,0.006357492463541974,531803.0
6.157280306163305,3000.0,0.9999668424915977,0.15966082334379597,1820.0,100.0,25,30,325,7.419933732405496,0.0,0.006647757769415313,499261.0
5.92896223369897,3000.0,0.9999685055556143,0.157718741789547,1887.0,100.0,26,30,326,7.456785039392854,0.0,0.0063943400129338164,516823.0
6.0970673073953625,3000.0,0.9999677566694429,0.15567511006162488,1834.0,100.0,27,30,327,7.428482066576223,0.0,0.006554416181580342,514938.0
5.828463460232131,3000.0,0.9999688412253178,0.1569656213709558,1921.0,100.0,28,30,328,7.474244200791282,0.0,0.006267656438507078,531791.0
5.842365750085835,3000.0,0.9999689616287744,0.158390748895953,1915.0,100.0,29,30,329,7.471896292171674,0.0,0.006309348389289162,524822.0
5.99758685820059,3000.0,0.9999681996153296,0.15628472828720752,1865.0,100.0,30,30,330,7.445413380026773,0.0,0.006451692301454255,517004.0
5.801508297895747,3000.0,0.9999683056363988,0.16129606894169687,1935.0,100.0,31,30,331,7.479673481037802,0.0,0.006265689356024123,529438.0
5.979059284545659,3000.0,0.9999678383215949,0.15958251620817107,1874.0,100.0,32,30,332,7.449472758777773,0.0,0.006455413014920532,507919.0
6.1977803161254705,3000.0,0.9999667937722824,0.1568096618652427,1807.0,100.0,33,30,333,7.4128517413849755,0.0,0.0066599247869539085,503247.0
5.9274257248213935,3000.0,0.9999678818355772,0.15866719657794465,1892.0,100.0,34,30,334,7.457766453016285,0.0,0.0063782580666231995,525882.0
5.951902668000963,3000.0,0.9999687702664074,0.1549476384022411,1877.0,100.0,35,30,335,7.452704311922081,0.0,0.006398992301596116,528976.0
6.1146420745090495,3000.0,0.9999670262324959,0.15761077703813914,1833.0,100.0,36,30,336,7.42641887501115,0.0,0.006572681424388255,512365.0
5.9903886150685715,3000.0,0.9999679856673709,0.15803363070601772,1869.0,100.0,37,30,337,7.446912736096384,0.0,0.006456455312502989,517281.0
5.907869837984214,3000.0,0.9999683023680043,0.15815017783506516,1896.0,100.0,38,30,338,7.461041819492583,0.0,0.006363496122974657,528194.0
6.094209824983511,3000.0,0.999967158006182,0.15823463287498968,1839.0,100.0,39,30,339,7.430088855205737,0.0,0.00655920511903194,513321.0
6.030661556448562,3000.0,0.9999679909335779,0.1571502769296723,1855.0,100.0,40,30,340,7.440414143037249,0.0,0.0064970384854713195,513451.0
5.945125985950485,3000.0,0.9999682600639943,0.15776303631623287,1883.0,100.0,41,30,341,7.454287551261352,0.0,0.006405656108579678,520219.0
5.804736456133305,3000.0,0.9999685455738426,0.15874852518617094,1932.0,100.0,42,30,342,7.478659499361585,0.0,0.006247288765305008,540414.0
6.053907072322034,3000.0,0.9999674107665151,0.15944953457344754,1851.0,100.0,43,30,343,7.43719115835106,0.0,0.006533417460519545,509325.0
5.835421564971919,3000.0,0.9999686287574081,0.15923064878543688,1920.0,100.0,44,30,344,7.47369257027409,0.0,0.006296695591469734,525290.0
5.905536582709889,3000.0,0.9999678636356242,0.1603685445179316,1900.0,100.0,45,30,345,7.462720901719618,0.0,0.00637051062089433,519925.0
5.696379506154664,3000.0,0.9999694885393828,0.1582556860827635,1966.0,100.0,46,30,346,7.497815818276946,0.0,0.006139175919675556,543701.0
6.22732182808905,3000.0,0.999966546938535,0.15859209368448934,1799.0,100.0,47,30,347,7.408283462687129,0.0,0.006712072706116177,500607.0
5.963206107035426,3000.0,0.9999677794840798,0.15972505654421032,1880.0,100.0,48,30,348,7.451676149848512,0.0,0.006434955601306024,528068.0
5.839124589600922,3000.0,0.9999693968816223,0.15453600457932126,1913.0,100.0,49,30,349,7.471272416322269,0.0,0.0062743730685035455,534653.0
3.257365541151277,6000.0,0.9999830268304227,0.14533478140395215,3427.0,100.0,0,60,1300,8.05040288936027,0.0,0.0034458359570333115,1793404.0
3.166321071056187,6000.0,0.9999838054200766,0.142448462230648,3518.0,100.0,1,60,1301,8.078040049390149,0.0,0.003343584060195532,1820700.0
3.1732116497212597,6000.0,0.9999835416545981,0.14495905113623653,3516.0,100.0,2,60,1302,8.076349430954041,0.0,0.003357319338729689,1847328.0
3.1269493187742956,6000.0,0.9999840184980544,0.1406363566708492,3562.0,100.0,3,60,1303,8.089631655729368,0.0,0.0032925217115958335,1913172.0
3.2566785853031375,6000.0,0.9999832744272292,0.14188018669875194,3422.0,100.0,4,60,1304,8.049245933350178,0.0,0.0034335091997923077,1821621.0
3.1925488779903044,6000.0,0.9999833882614892,0.143797461417862,3496.0,100.0,5,60,1305,8.069724960248983,0.0,0.003369303377260155,1870180.0
